Richard Stock;14.10.2018 00:00:00;Logger is now ready. Issue #5 #4 is now ready to close.;4662260;11;491;12
Peter Sigmund;14.10.2018 00:00:00;Merge branch 'MHZ19' into 'master';26f7b69;0;0;0
PeterSigmund12;14.10.2018 00:00:00;Edit Mhz19.cpp;17b2bb5;0;0;0
Peter Sigmund;14.10.2018 00:00:00;Merge branch 'MHZ19' into 'master';705ffa9;0;0;0
gkoe;13.10.2018 00:00:00;codereview mqttclient;99f3a54;14;392;354
Richard Stock;12.10.2018 00:00:00;Logger can now log over UDP also has a test. Issue #7 are solved;4d19725;21;247;17
Richard Stock;12.10.2018 00:00:00;LoggerMqtt working with a test. Issue #6 is closed;a4050ae;11;430;3
Richard Stock;11.10.2018 00:00:00;Merge branch 'ActorSensorThing' into 'master';4eaa255;0;0;0
Richard Stock;11.10.2018 00:00:00;Merge branch 'master' into 'ActorSensorThing';5b31f63;0;0;0
Richard Stock;11.10.2018 00:00:00;Merge branch 'ActorSensorThing' into 'master';05bc1c6;0;0;0
Richard Stock;11.10.2018 00:00:00;Merge branch 'Dht22' into 'master';e3aacd2;0;0;0
Richard Stock;11.10.2018 00:00:00;Merge branch 'master' into 'Dht22';50d46c2;0;0;0
Richard Stock;11.10.2018 00:00:00;Merge branch 'Dht22' into 'master';df2e877;0;0;0
PeterSigmund12;11.10.2018 00:00:00;Create Readme;c751ee1;2;67;65
Richard Stock;10.10.2018 00:00:00;Actor Thing Sensor working also DHT humidity;57f6051;28;1545;0
Richard Stock;09.10.2018 00:00:00;MqttClient working now fine with two tests;9f3a824;6;53;15
PeterSigmund12;08.10.2018 00:00:00;Edit Mhz19 Library & Testapp;c67b0dd;8;132;34
Richard Stock;08.10.2018 00:00:00;Changed the new test;981f2b1;7;29;7
Richard Stock;08.10.2018 00:00:00;Added a new Test and changed the other one.;e56c1e4;9;193;6
Peter Sigmund;07.10.2018 00:00:00;Merge branch 'ThingTime' into 'master';7ad7b46;0;0;0
Richard Stock;06.10.2018 00:00:00;Merge and Readmme;77791ed;0;0;0
Richard Stock;05.10.2018 00:00:00;Updated Readme;3b94a2d;0;0;0
Richard Stock;05.10.2018 00:00:00;ReadMe added to Dht22.;43bb373;3;76;13
Richard Stock;05.10.2018 00:00:00;MqttClient is ready and has a test.;2d84eda;10;249;235
Richard Stock;04.10.2018 00:00:00;Merge branch 'master' into 'Dht22';6d986a5;0;0;0
PeterSigmund12;04.10.2018 00:00:00;ThingTime connected with WifiManager;f0fd7f7;44;5834;800
gkoe;04.10.2018 00:00:00;Mhz19 Demo;e0087b1;17;451;0
Richard Stock;04.10.2018 00:00:00;Merge branch 'master' into 'MqttClient';47885b9;0;0;0
Richard Stock;04.10.2018 00:00:00;Changed MqttClient;475d2ac;6;200;178
gkoe;03.10.2018 00:00:00;HttpServer Doku begonnen;1840d50;12;72;141
gkoe;03.10.2018 00:00:00;classroommonitor esp8266;488f28d;60;5318;1407
Richard Stock;02.10.2018 00:00:00;Started to add MqttClient to the test.;3997e32;5;188;173
gkoe;02.10.2018 00:00:00;ThingConfig clearConfigFile in clearConfig umbenannt;f5f7d65;14;812;8
Richard Stock;01.10.2018 00:00:00;Changed MqttClient that he works with the new ThingConfig.;895d5f9;8;200;193
Richard Stock;01.10.2018 00:00:00;Changed some things in DHT22 and added a test also startet to change MqttClient;1b4ae1d;20;702;13
PeterSigmund12;01.10.2018 00:00:00;Update ThingTimeTest;414cfd6;5;27;7
PeterSigmund12;01.10.2018 00:00:00;Added ThingTimeTest;e1de86d;22;1299;135
Peter Sigmund;01.10.2018 00:00:00;Merge branch 'master' into 'ThingTime';55cc176;0;0;0
gkoe;28.09.2018 00:00:00;Dht22 Bibliothek ├╝bernommen;325bf9d;54;2279;945
gkoe;28.09.2018 00:00:00;WifiManager integriert;e3fa156;55;5231;1404
gkoe;27.09.2018 00:00:00;ThingConfig neu als JSON-Objekt;2ee5e81;46;1063;596
gkoe;27.09.2018 00:00:00;Verzeichnisstruktur ge├ñndert;b60ebc5;1585;204;163
Richard Stock;27.09.2018 00:00:00;Merge branch 'libaries-esp' into 'master';c4aec08;0;0;0
Richard Stock;27.09.2018 00:00:00;Added WifiManager and SoftwareSerial both have examples.;93f9a08;3;71;48
gkoe;22.09.2018 00:00:00;Kleinigkeiten;579cde4;4;5;3
Richard Stock;19.09.2018 00:00:00;Added some libaries.;531ec00;32;3199;0
Richard Stock;18.09.2018 00:00:00;Added WifiStation with a test.;c512008;11;670;0
Richard Stock;18.09.2018 00:00:00;Changed ThingConfig and also added a test.;8ec9b95;10;421;0
Richard Stock;18.09.2018 00:00:00;Changed ThingTime and also added a test;207cd68;9;376;2
Richard Stock;17.09.2018 00:00:00;PubSubClient;1d585e5;218;27401;0
gkoe;10.07.2018 00:00:00;InternLedTest modified;06f6d53;2;3;2
gkoe;27.06.2018 00:00:00;Transfer from seminar;63a6890;2002;369650;0
